session_type,driver_number,transcription,player_ts,duration_ms,inserted_at
fp3,22,The pit should open in 15 minutes.,2023-09-02 11:45:53,6474,2023-09-02 11:45:56
fp3,44,"Yes, ready to check. OK.",2023-09-02 11:45:48,5237,2023-09-02 11:45:52
fp3,44,"Over to you, Sergio.",2023-09-02 11:45:45,4768,2023-09-02 11:45:49
fp3,16,"Yeah, radio check. Loud and clear. Do you hear me? Yeah, all good.",2023-09-02 11:45:38,8394,2023-09-02 11:45:47
fp3,22,"OK, perfect.",2023-09-02 11:45:46,4917,2023-09-02 11:45:46
fp3,63,"I did not understand that, mate.",2023-09-02 11:45:38,6048,2023-09-02 11:45:42
fp3,22,"Yep, we're good.",2023-09-02 11:45:40,5109,2023-09-02 11:45:40
fp3,16,"Video check, Matt.",2023-09-02 11:45:35,4746,2023-09-02 11:45:40
fp3,22,"All good, Arthur. No URI.",2023-09-02 11:45:36,5685,2023-09-02 11:45:38
fp3,16,"Yep, radio check. Loud and clear.",2023-09-02 11:45:29,5578,2023-09-02 11:45:33
fp3,63,"Talking about your engine, Captain.",2023-09-02 11:45:29,5792,2023-09-02 11:45:33
fp3,40,"OK, copy.",2023-09-02 11:45:30,5194,2023-09-02 11:45:32
fp3,22,Radio check.,2023-09-02 11:45:32,4768,2023-09-02 11:45:32
fp3,16,Radio check.,2023-09-02 11:45:25,4832,2023-09-02 11:45:30
fp3,40,"Okay, copy. So, pit open in 15 minutes. Track temp at the moment is 42 degrees. Wind direction is as expected, so from south, tailwind in the main straight, quite nice at the moment.",2023-09-02 11:45:11,19808,2023-09-02 11:45:29
fp3,63,What did they say?,2023-09-02 11:45:24,4746,2023-09-02 11:45:26
fp3,63,"He's got 80 in the right-hand lane.",2023-09-02 11:45:08,6858,2023-09-02 11:45:15
fp3,40,"Yes, I'm good. Are you still ready?",2023-09-02 11:45:02,5280,2023-09-02 11:45:05
fp3,40,Radio check. Radio check.,2023-09-02 11:44:58,5322,2023-09-02 11:45:02
fp3,63,Get you a sealant.,2023-09-02 11:44:31,5024,2023-09-02 11:44:35
fp3,63,"Copy that, Jeremy. Copy.",2023-09-02 11:42:26,5216,2023-09-02 11:42:31
fp3,63,"Trolley's in the pitlane, Kiki.",2023-09-02 11:41:41,6325,2023-09-02 11:41:46
fp3,44,"No, it's just 10 more.",2023-09-02 11:36:27,4917,2023-09-02 11:36:32
fp3,10,Thanks for that. Happy to talk to you in the office. See you later.,2023-09-02 11:36:13,6517,2023-09-02 11:36:22
fp3,40,Stop in front of the garage. On 2-2.,2023-09-02 11:35:57,5834,2023-09-02 11:36:01
fp3,2,Capifle. Practice stops. My stop is in box. First gear before you stop. Foot on brakes and gear off.,2023-09-02 11:35:42,8714,2023-09-02 11:35:49
fp3,31,"Okay, well done. Busy session that one. We'll just get a couple of last comments when you're plugged in if that's okay and then we'll get you jumped out.",2023-09-02 11:35:35,11637,2023-09-02 11:35:47
fp3,16,Then stop behind sign. Stop behind sign.,2023-09-02 11:35:34,7925,2023-09-02 11:35:43
fp3,40,"Yeah, Joe. Box, box, pit and hit this.",2023-09-02 11:35:30,7605,2023-09-02 11:35:36
fp3,31,"Alright, very good. Good start from position then.",2023-09-02 11:35:30,6026,2023-09-02 11:35:35
fp3,2,Box to pit. Offset white flag to pit.,2023-09-02 11:35:30,5088,2023-09-02 11:35:34
fp3,16,"And box now, box.",2023-09-02 11:35:17,5322,2023-09-02 11:35:23
fp3,63,"Box, box, practice pitstop and switch off.",2023-09-02 11:35:16,7157,2023-09-02 11:35:23
fp3,2,I can make a gap to Leclerc so he can push up a 10-tray.,2023-09-02 11:35:17,6410,2023-09-02 11:35:21
fp3,4,And stop on the max and enough.,2023-09-02 11:35:14,6069,2023-09-02 11:35:18
fp3,24,"Copy, pitlane. Stop in front of Valtteri, in front of your garage.",2023-09-02 11:35:12,10698,2023-09-02 11:35:17
fp3,55,All the brakes. All the brakes.,2023-09-02 11:35:06,7136,2023-09-02 11:35:13
fp3,31,"Box, box, practice pitstop, no launch. Watch for the Mercedes pit crew in the pitlane please.",2023-09-02 11:35:04,9781,2023-09-02 11:35:13
fp3,24,"And box is left. Box, box.",2023-09-02 11:35:03,6730,2023-09-02 11:35:06
fp3,22,"Box, box, static, pitstop.",2023-09-02 11:35:03,5898,2023-09-02 11:35:05
fp3,23,Got Tsunoda a couple of seconds behind him. And then Ocon.,2023-09-02 11:34:56,7242,2023-09-02 11:35:01
fp3,23,"Boxing ace lap for a lifestop engine off. I'll stay in this mode. Get a decent stop on the brakes for entry just to square them up.",2023-09-02 11:34:45,11765,2023-09-02 11:34:56
fp3,55,"And box, Carlos, box. Pit confirm and box. And attack pit entry. Stop on the max. Full clear pitstop. And engine off.",2023-09-02 11:34:43,11104,2023-09-02 11:34:54
fp3,10,"And once in the box, if you can do two burnouts in the pitlane, and then we'll be stopping for a tyre change.",2023-09-02 11:34:32,10336,2023-09-02 11:34:47
fp3,4,"Okay, Lando. Launch feedback, that was on target, initial throttle good. On target, initial throttle good and we have boxed this lap.",2023-09-02 11:34:38,11786,2023-09-02 11:34:46
fp3,31,"Okay, so we will be doing a practice pitstop at the end of it so you can attack pit entry.",2023-09-02 11:34:38,6922,2023-09-02 11:34:44
fp3,40,"And if you can move to mode 6 in the background, mode 6.",2023-09-02 11:34:39,6304,2023-09-02 11:34:43
fp3,77,"At Boxbox, we all do a pitstop practice.",2023-09-02 11:34:37,5792,2023-09-02 11:34:39
fp3,40,"OK for charging. OK for charging. Box, box. We'll do charge off for the pit entry test later.",2023-09-02 11:34:28,10144,2023-09-02 11:34:36
fp3,22,"Charge on, charge on. Box, box.",2023-09-02 11:34:32,6069,2023-09-02 11:34:34
fp3,2,Procedure was good.,2023-09-02 11:34:31,4704,2023-09-02 11:34:34
fp3,10,"And a bit of start feedback. Drop was good and a bit overdriven in first gear on the drive-out. Copy. And we'll go recharge on before turn 11.",2023-09-02 11:34:14,14389,2023-09-02 11:34:31
fp3,18,P-0 before you jump out.,2023-09-02 11:34:20,9077,2023-09-02 11:34:28
fp3,2,"Keep the brakes alive, keep the brakes alive. We'll try to get a V-limb exit to 10 and box for pitstop and session.",2023-09-02 11:34:15,9845,2023-09-02 11:34:25
fp3,44,"Next, Strat 5.",2023-09-02 11:34:22,4832,2023-09-02 11:34:24
fp3,14,"So if you stop at the FIOA bridge on the way in, it's on the right hand side. You can park up behind Lance, the guys are there.",2023-09-02 11:34:19,9013,2023-09-02 11:34:23
fp3,44,"NLB 52 BMIC 2, 52 BMIC 2.",2023-09-02 11:34:15,7306,2023-09-02 11:34:21
fp3,63,Clutch on target.,2023-09-02 11:34:15,5578,2023-09-02 11:34:19
fp3,20,"Bottas nine seconds behind, so practice your pitlane entry, then you'll be stopping on the marks for a tyre change and going to P1.",2023-09-02 11:34:05,12192,2023-09-02 11:34:15
fp3,2,And that was on target. On target.,2023-09-02 11:34:10,6133,2023-09-02 11:34:14
fp3,18,"It's a box-box last stop FIA bridge.",2023-09-02 11:34:04,7776,2023-09-02 11:34:10
fp3,40,Left-hand side as far forward as you can. Mode 3. Offset minus one. Your current in plus three. Offset minus one.,2023-09-02 11:33:55,10528,2023-09-02 11:34:04
fp3,23,Go switch to go in.,2023-09-02 11:34:01,4725,2023-09-02 11:34:03
fp3,20,"Gap is stable around 20 seconds. 21 now, so all good, Kevin.",2023-09-02 11:34:00,7136,2023-09-02 11:34:02
fp3,27,"Mode T4. Box now. Nico, box now. Practice pitstop.",2023-09-02 11:33:56,7008,2023-09-02 11:34:01
fp3,14,"So we'll stop at the FIA waybridge on the way in.",2023-09-02 11:33:51,6218,2023-09-02 11:33:53
fp3,31,"I'm pushed to turn 11.",2023-09-02 11:33:49,4938,2023-09-02 11:33:52
fp3,20,"The other car's going to do a CSL, so he'll be quite slow after turn 10. So you've got 15 seconds behind two Bottas, obviously also coming in. Gap technical is good, it's 20 seconds, that's perfect.",2023-09-02 11:33:34,17930,2023-09-02 11:33:48
fp3,40,"Correction, three tyre warming on close to each other. Reminder, three tyre warming. Correction.",2023-09-02 11:33:34,8864,2023-09-02 11:33:42
fp3,2,"Left-hand side please, left-hand side.",2023-09-02 11:33:36,5600,2023-09-02 11:33:39
fp3,27,"Okay, Nico will be boxing into this lap for a practice pitstop. Just do a short CSL out of 10, CSL 6, and then you can go mode T4 and box practice pitstop.",2023-09-02 11:33:27,13706,2023-09-02 11:33:38
fp3,14,"OK, you're clear behind.",2023-09-02 11:33:39,4917,2023-09-02 11:33:38
fp3,18,"So out three, and then box, box, we'll stop FIA bridge. Stop FIA bridge.",2023-09-02 11:33:31,8202,2023-09-02 11:33:37
fp3,44,"Okay, so it'll be left-hand side and two burnouts.",2023-09-02 11:33:31,5898,2023-09-02 11:33:35
fp3,24,"Okay, box is lap and save fuel, save fuel, box is lap.",2023-09-02 11:33:30,7221,2023-09-02 11:33:34
fp3,20,"Mode in. So we need to slow down to make a gap to Nico, please, so you can let Alonso who's right behind you through. There's an 18 second gap behind him.",2023-09-02 11:33:22,12362,2023-09-02 11:33:30
fp3,10,"We'll push until turn 11.",2023-09-02 11:33:22,5152,2023-09-02 11:33:29
fp3,77,Back to mode charge and box this lap.,2023-09-02 11:33:24,6112,2023-09-02 11:33:27
fp3,16,"Right side, right? Yes, please.",2023-09-02 11:33:20,5941,2023-09-02 11:33:26
fp3,10,And we can push on the in lap.,2023-09-02 11:33:18,5578,2023-09-02 11:33:26
fp3,63,"I need to change my visor for quality. I've got a dent in it. Copy.",2023-09-02 11:33:17,8757,2023-09-02 11:33:25
fp3,2,"And we can have two burnouts, please. Two burnouts.",2023-09-02 11:33:19,6112,2023-09-02 11:33:23
fp3,40,I will focus on that throttle step. We keep it flat if we can.,2023-09-02 11:33:14,7562,2023-09-02 11:33:21
fp3,23,Pull toggle on if you can.,2023-09-02 11:33:13,5002,2023-09-02 11:33:16
fp3,40,"Okay, so two tyre warming, first gear kick-over take, two tyre warming, left-hand side, and charge off now please. We are good on time, charge off now.",2023-09-02 11:32:59,14389,2023-09-02 11:33:14
fp3,63,"Recommend 55, B-Bal.",2023-09-02 11:33:08,6688,2023-09-02 11:33:13
fp3,16,"And to the right, we'll do the start on the right side. There will be no burnouts, no by-point target to red. K2 on until turn 4.",2023-09-02 11:32:54,16885,2023-09-02 11:33:12
fp3,1,"OK, keep up the pace on the way in. It'll be a live pitstop.",2023-09-02 11:33:02,6880,2023-09-02 11:33:07
fp3,31,"There was a strange sound when I did the revs on that one. Okay, understood. We'll have a look at that one. Let's see what we get on the grid as well. Nothing to be concerned about at the moment. So four burnouts, please start on the left-hand side and we are going to push to turn 11 after the start.",2023-09-02 11:32:42,21685,2023-09-02 11:33:05
fp3,55,Turn to the left.,2023-09-02 11:32:57,4981,2023-09-02 11:33:02
fp3,18,"Push to turn 7, Lance. Push to turn 7.",2023-09-02 11:32:56,6517,2023-09-02 11:33:01
fp3,77,Mode RS.,2023-09-02 11:32:58,4789,2023-09-02 11:33:01
fp3,22,"OK, three tyre warming. Three tyre warming. Target is baseline. Previous one you had baseline plus four, so target is baseline. And you choose your side.",2023-09-02 11:32:47,15349,2023-09-02 11:32:59
fp3,23,"So the first one was 4% deep, so we're in reasonable shape for this one.",2023-09-02 11:32:51,8352,2023-09-02 11:32:57
fp3,10,"And we'll need to recharge it off.",2023-09-02 11:32:47,5536,2023-09-02 11:32:56
fp3,55,"One burnout, no buy point.",2023-09-02 11:32:51,6986,2023-09-02 11:32:56
fp3,63,"So, from turn 11, we'll coast down. We'll have one burnout and start from the right-hand side.",2023-09-02 11:32:44,10848,2023-09-02 11:32:55
fp3,55,"Charge off, mode formation.",2023-09-02 11:32:45,5557,2023-09-02 11:32:51
fp3,14,Minus 13. Minus 13.,2023-09-02 11:32:49,5749,2023-09-02 11:32:51
fp3,40,"I guess charge on has to be activated. Confirmed, confirmed.",2023-09-02 11:32:41,8565,2023-09-02 11:32:47
fp3,14,Run switch. Race. One bike point find. And then back to neutral.,2023-09-02 11:32:37,10229,2023-09-02 11:32:42
fp3,24,"Topic, which side of the grid? Start of the grid, right-hand side.",2023-09-02 11:32:36,9653,2023-09-02 11:32:42
fp3,77,"We'd like to take the start from the left-hand side. Okay. We target two burnouts, no body point.",2023-09-02 11:32:31,10506,2023-09-02 11:32:39
fp3,23,"Maximum max cooling, go to grid. It will be 2 burnouts to.",2023-09-02 11:32:34,7413,2023-09-02 11:32:39
fp3,16,"And we need multi-function ERS position 1, ERS position 1.",2023-09-02 11:32:28,9504,2023-09-02 11:32:39
fp3,31,"Okay, so nice and steady for the end of the lap. Again, tyre temperatures are on target now. Ideally, we don't want them any hotter and it will still be four burnouts, please. Clutch drop from the end of the pitlane was a little bit light, about 3%, so we'll target a tiny bit deeper for the grid start.",2023-09-02 11:32:15,21130,2023-09-02 11:32:38
fp3,40,"Sorry for that. No, no, OK.",2023-09-02 11:32:31,7178,2023-09-02 11:32:37
fp3,4,"OK, Lando, and we will do 1 plus 1 burnouts, 1 plus 1, standard, left-hand side.",2023-09-02 11:32:31,10485,2023-09-02 11:32:35
fp3,55,"Maybe left-hand side, to the left.",2023-09-02 11:32:30,5664,2023-09-02 11:32:34
fp3,14,Just check your grid box position.,2023-09-02 11:32:32,4725,2023-09-02 11:32:34
fp3,10,And if we can go recharge off before turn 11.,2023-09-02 11:32:25,6453,2023-09-02 11:32:34
fp3,24,"So, we need two burnouts and motor flap, two burnouts.",2023-09-02 11:32:24,7008,2023-09-02 11:32:29
fp3,40,"Keep an eye on the dash for the time delta, please. It needs to be negative at a certain time. It's not working. I'm still doing my best lap. Copy. Charge on now. Thank you. Charge on now.",2023-09-02 11:32:13,16565,2023-09-02 11:32:28
fp3,10,"So, for a reminder, we're going to do three burnouts after turn 11. We do not need a bite point learn, so no bite point learn. And we'll be starting on the right-hand side of the grid.",2023-09-02 11:32:08,13813,2023-09-02 11:32:26
fp3,22,Strat 9. Strat 9. Charge off.,2023-09-02 11:32:16,8522,2023-09-02 11:32:20
fp3,77,"OK, Martin, you can go to mode formation lap.",2023-09-02 11:32:12,5898,2023-09-02 11:32:14
fp3,23,"Set go switch to go cool. I'll be port toggle on for the start.",2023-09-02 11:32:09,8160,2023-09-02 11:32:13
fp3,55,Cleared to hold for 3.,2023-09-02 11:32:06,5130,2023-09-02 11:32:09
fp3,20,"Which side of the grid again? Right-hand side, please.",2023-09-02 11:32:06,6752,2023-09-02 11:32:09
fp3,18,"Okay, Lance, you're good for two burnouts. So, right-hand side, two burnouts and select run switch race when you're stationary after the burnouts.",2023-09-02 11:31:53,12320,2023-09-02 11:32:05
fp3,14,"Okay, so we'll do two burnouts and then left-hand side. Two burnouts, left-hand side.",2023-09-02 11:31:59,8778,2023-09-02 11:32:04
fp3,16,"And engine 4, please. And charge button on.",2023-09-02 11:31:58,6880,2023-09-02 11:32:04
fp3,20,"OK Kev, so it's going to be one burnout and then mode RS for a start from the right-hand side of the grid, then push to turn 4 if possible.",2023-09-02 11:31:53,14133,2023-09-02 11:32:03
fp3,27,"One burnout. Yep, one burnout, left side, static bite point learn, then mode RS.",2023-09-02 11:31:53,9013,2023-09-02 11:32:01
fp3,40,I will keep working on these brakes in the next lap. I will do the practice also.,2023-09-02 11:31:51,7861,2023-09-02 11:31:57
fp3,2,Keeping easy on the rears as you did on that lap. That was good.,2023-09-02 11:31:47,8714,2023-09-02 11:31:56
fp3,22,"Yeah, I think we need two.",2023-09-02 11:31:54,5088,2023-09-02 11:31:55
fp3,27,"Okay, mode slow. One burnout. Start on the left-hand side. We need static bite point learn when you arrive at the slot. And then mode RS.",2023-09-02 11:31:42,12725,2023-09-02 11:31:53
fp3,18,"OK, Lance, we'll have some lift and coast into 11 and then you go to the grid. Right-hand side, right-hand side. Standby for burnout.",2023-09-02 11:31:38,10997,2023-09-02 11:31:47
fp3,4,"And Lando, we will do a big lift into turn 8 and into turn 11 for P.U. cooling. And you can do white H13, position 5, white H13, position 5.",2023-09-02 11:31:35,15498,2023-09-02 11:31:46
fp3,1,"OK, Max, so it's one burnout, gear one launch, right-hand side, no by-point find. One burnout, right-hand side, gear one.",2023-09-02 11:31:28,13472,2023-09-02 11:31:43
fp3,22,"ULTIBI 8, position 6.",2023-09-02 11:31:41,5578,2023-09-02 11:31:41
fp3,55,Multifunction airs position one.,2023-09-02 11:31:36,7093,2023-09-02 11:31:41
fp3,16,"And you will get the chequered flag now. And we need driver default, delta zero on. Driver default, delta zero on. And to the grid for the start.",2023-09-02 11:31:23,16416,2023-09-02 11:31:41
fp3,24,Something feels very hot in the cockpit for some reason on the back of my seat.,2023-09-02 11:31:35,7968,2023-09-02 11:31:41
fp3,31,"Tyre temperature target is as normal. That's the bottom right number on the screen. So this lap does not need to be fast. And it will be four burnouts and a start on the left when you get round to the grid.",2023-09-02 11:31:26,14816,2023-09-02 11:31:40
fp3,40,"OK, we didn't take the flag, we need to go around one more time.",2023-09-02 11:31:34,6645,2023-09-02 11:31:38
fp3,2,"Okay, now we're going to take the flag. Keep working on the brakes, keep them alive.",2023-09-02 11:31:26,8394,2023-09-02 11:31:33
fp3,44,Pressure to not get overtaken.,2023-09-02 11:31:28,5514,2023-09-02 11:31:32
fp3,20,"Now, for reference, we are still P7*.",2023-09-02 11:31:26,5877,2023-09-02 11:31:31
fp3,18,"There's a bit of braking now. Prepare the brakes.",2023-09-02 11:31:26,5749,2023-09-02 11:31:30
fp3,40,"Copy. What side, left or right? Left hand side.",2023-09-02 11:31:22,6986,2023-09-02 11:31:29
fp3,10,"And that's the chequered flag, so we'll go recharge on and we're going to cool the car.",2023-09-02 11:31:12,9525,2023-09-02 11:31:26
fp3,55,Driver default delta zero on. Driver default delta zero on. And engine 4 for the start.,2023-09-02 11:31:15,11658,2023-09-02 11:31:26
fp3,31,So we can proceed around to the grid.,2023-09-02 11:31:21,5621,2023-09-02 11:31:25
fp3,22,Now we go to the grid.,2023-09-02 11:31:22,4917,2023-09-02 11:31:22
fp3,31,We can make a gap to Pierre as well. That will help with pitstop practice at the end of the session. So that is the chequered flag. There will be no safety car tests.,2023-09-02 11:31:11,12405,2023-09-02 11:31:21
fp3,40,Target baseline on the left-hand side as far forward as you can.,2023-09-02 11:31:15,8138,2023-09-02 11:31:21
