session_type,driver_number,transcription,player_ts,duration_ms,inserted_at
quali,20,"Nico, four seconds behind.",2023-08-26 13:18:44,5578,2023-08-26 13:18:47
quali,4,"Okay, understood, yeah, understood. Traffic. Clear behind.",2023-08-26 13:18:37,10144,2023-08-26 13:18:46
quali,10,"Here's a three and a half second gap to Stroll. Box this lap, please. Two seconds to Stroll. What tyre condition? P8.",2023-08-26 13:18:33,14538,2023-08-26 13:18:45
quali,14,Sargeant 3 behind.,2023-08-26 13:18:42,4960,2023-08-26 13:18:45
quali,63,Just keep an eye on the waybridge lights. Currently P6.,2023-08-26 13:18:38,7242,2023-08-26 13:18:45
quali,77,"Copy. Yeah, I don't know. Lap was good. Good laps.",2023-08-26 13:18:38,9354,2023-08-26 13:18:45
quali,20,Right behind you and then Nico six seconds behind.,2023-08-26 13:18:36,6666,2023-08-26 13:18:42
quali,1,"OK, so recharge on and box max. Recharge on and box.",2023-08-26 13:18:32,7114,2023-08-26 13:18:41
quali,14,"Albon there now. Albon might have backed off. Yeah, Albon's backed off. So next fast car is Magnussen, four behind. Then there's a two second gap to the next one. So Magnussen, three behind. Then Sargeant, two behind him. Right, Magnussen's backed off. So there's Sargeant, four behind you.",2023-08-26 13:18:25,18293,2023-08-26 13:18:41
quali,31,"It's a box now, please. It's a box now.",2023-08-26 13:18:35,5557,2023-08-26 13:18:41
quali,23,"Okay, Ben, it's Hulkenberg, 7 back pushing.",2023-08-26 13:18:37,5856,2023-08-26 13:18:39
quali,44,"Team is still unlapped. Some people need to stay up and charge the bank. You've got Lawson behind after 2.5 seconds.",2023-08-26 13:18:21,16117,2023-08-26 13:18:38
quali,23,"Okay, so Magnussen four pushing and then Logan five. Okay, so Magnussen just coming by you now, then Logan three.",2023-08-26 13:18:28,10314,2023-08-26 13:18:37
quali,20,"OK, Ken, copy that. Watch out for Sargeant behind you. Looks like he's still trying to set a time lap. Two and a half seconds. Two seconds, one and a half seconds.",2023-08-26 13:18:25,12938,2023-08-26 13:18:37
quali,10,Two seconds for Piastri behind.,2023-08-26 13:18:29,5600,2023-08-26 13:18:35
quali,31,"Okay, that is the chequered flag. Unfortunately, we are out.",2023-08-26 13:18:27,7477,2023-08-26 13:18:33
quali,4,Happy to box!,2023-08-26 13:18:28,5024,2023-08-26 13:18:32
quali,24,"And box this lap. Box, box. So much water last hectare.",2023-08-26 13:18:22,7584,2023-08-26 13:18:30
quali,77,"OK, Valtteri, go to mode N.",2023-08-26 13:18:28,5194,2023-08-26 13:18:28
quali,22,Now we do the Clegg.,2023-08-26 13:18:24,4960,2023-08-26 13:18:28
quali,77,"Over the line, both charge.",2023-08-26 13:18:22,5344,2023-08-26 13:18:26
quali,63,"Box, box.",2023-08-26 13:18:24,4704,2023-08-26 13:18:26
quali,63,"Flags out. Box, box. Keep an eye on Lewis.",2023-08-26 13:18:17,6730,2023-08-26 13:18:24
quali,20,"Yeah, too wet.",2023-08-26 13:18:21,4832,2023-08-26 13:18:24
quali,10,"Box, box, box. Recharge on. Three and a half seconds behind is Piastri on the time-lapse. Boxing this lap, please.",2023-08-26 13:18:12,14154,2023-08-26 13:18:24
quali,23,"OK, copy, understood. So let's go in and we'll box this lap. So Magnussen, 5 behind, possibly pushing.",2023-08-26 13:18:15,10549,2023-08-26 13:18:23
quali,14,"So Albon one and a half going fast then there's a five second gap behind him.",2023-08-26 13:18:20,6709,2023-08-26 13:18:23
quali,24,"What's the line? Charge on, charge on.",2023-08-26 13:18:15,5600,2023-08-26 13:18:20
quali,4,"OK, push in for the moment.",2023-08-26 13:18:11,4874,2023-08-26 13:18:17
quali,14,Copy. Albon is pushing 2 behind. Albon 2 behind. Pushing.,2023-08-26 13:18:12,7242,2023-08-26 13:18:17
quali,23,"There's no grip.",2023-08-26 13:18:11,5002,2023-08-26 13:18:15
quali,63,"Yeah, we're going to come in because we will take the flag. So two seconds to Lewis.",2023-08-26 13:18:07,7349,2023-08-26 13:18:14
quali,4,Happy to box.,2023-08-26 13:18:07,4960,2023-08-26 13:18:13
quali,22,"Keep pushing, we may get to one more.",2023-08-26 13:17:52,5600,2023-08-26 13:18:11
quali,63,Just keep on top of those brake temps. Verstappen at 2 and then behind him Lewis at 3.,2023-08-26 13:18:00,8202,2023-08-26 13:18:09
quali,44,"And that's it.",2023-08-26 13:18:01,4789,2023-08-26 13:18:06
quali,27,"Behind all clear? Behind is Sainz. 10 behind. He is not on a push. And then the next pushing car is 15 behind. So behind you're clear and front looks okay as well actually. You have Sargeant 7 ahead. He's trying to make a gap to Kevin. Kevin's going for his push. Sargeant is going. You still have 30 seconds to get around. So everything is good. Your gap ahead is 6 and your gap behind is 6. And charge off, mode push.",2023-08-26 13:17:26,31818,2023-08-26 13:18:01
quali,55,"OK, go on out.",2023-08-26 13:17:52,4896,2023-08-26 13:17:59
quali,2,"And yes, this will be the point for mad people, I'm proving.",2023-08-26 13:17:55,4917,2023-08-26 13:17:58
quali,63,"OK, Verstappen next. Five seconds. Behind him is Lewis. So four seconds to Verstappen and then Lewis is two behind him. The chequered flag is out in 25 seconds. Verstappen at three.",2023-08-26 13:17:40,16906,2023-08-26 13:17:57
quali,81,Heavier rain in pitlane.,2023-08-26 13:17:53,4810,2023-08-26 13:17:56
quali,55,All clear in front.,2023-08-26 13:17:49,4981,2023-08-26 13:17:52
quali,55,Car behind pushing. Four seconds. And four seconds margin.,2023-08-26 13:17:39,9141,2023-08-26 13:17:48
quali,14,Go to strat 2. Norris has impeded us.,2023-08-26 13:17:41,6581,2023-08-26 13:17:46
quali,11,"I've hit a pretty heavy car there. Gap missed the last lap.",2023-08-26 13:17:34,8437,2023-08-26 13:17:44
quali,44,"I've got a car ahead of me. This is our last lap, currently P11. Break it down.",2023-08-26 13:17:25,17354,2023-08-26 13:17:44
quali,16,And last lap.,2023-08-26 13:17:37,5109,2023-08-26 13:17:41
quali,20,"Good to go, good to go.",2023-08-26 13:17:37,5173,2023-08-26 13:17:41
quali,23,"When you go switch to go push, yeah, you've got it.",2023-08-26 13:17:37,5386,2023-08-26 13:17:41
quali,63,"That's it. Ocon 2 behind. L1.",2023-08-26 13:17:34,7306,2023-08-26 13:17:39
quali,55,"And 0% behind, 0% behind, 4.4 behind.",2023-08-26 13:17:29,7968,2023-08-26 13:17:38
quali,2,"Are people improving? I'll let you know. Just open thinking we'll improve. I'll let you know.",2023-08-26 13:17:29,8544,2023-08-26 13:17:36
quali,20,"Okay, I just need to make a gap, about to push.",2023-08-26 13:17:29,7776,2023-08-26 13:17:35
quali,23,"OK, so Leclerc and Norris going now.",2023-08-26 13:17:32,5536,2023-08-26 13:17:34
quali,18,Strat 2. Keep pushing. This will be last lap. Cool the tyres on the wet patches if you can.,2023-08-26 13:17:25,7690,2023-08-26 13:17:32
quali,55,"Eight second margin to get another lap. One minute to go. On the clock will be 18.00, 1.8.0.0.",2023-08-26 13:17:15,15029,2023-08-26 13:17:31
quali,23,"After Alonso, cars are in phase. Just three ahead starting push.",2023-08-26 13:17:25,8010,2023-08-26 13:17:30
quali,10,"Let me know if we've got a new push in because tyres are quite damaged. Copy.",2023-08-26 13:17:19,7989,2023-08-26 13:17:28
quali,4,"Alonso, turn 12.",2023-08-26 13:17:24,5130,2023-08-26 13:17:27
quali,40,"One more push available. One more push. Can be more aggressive. Exit turn 3. On main difference, turn 8-9.",2023-08-26 13:17:14,10314,2023-08-26 13:17:27
quali,20,"No other threats, Kev.",2023-08-26 13:17:24,4981,2023-08-26 13:17:26
quali,4,Alonso approaching turn 11 in a push lap.,2023-08-26 13:17:19,6176,2023-08-26 13:17:26
quali,2,"Off-pit, off-pit.",2023-08-26 13:17:23,4789,2023-08-26 13:17:25
quali,23,"Alonso 3. There's more rain, so I don't know. I guess we want to do the lap anyway. Yeah, this will be our final time lap, so let's go for it. Let's go mode 2. Alonso 2.5. So yeah, this will be our final time lap and we are still P1, Alex, so this is brilliant. Alonso 2.",2023-08-26 13:17:05,20618,2023-08-26 13:17:24
quali,27,"And then B-C3, B-C3. There's a lot of cars ahead, so we may have traffic. We still have one minute to start the lap.",2023-08-26 13:17:13,10378,2023-08-26 13:17:21
quali,2,"We're good on time. We're at one minute on the clock.",2023-08-26 13:17:15,6026,2023-08-26 13:17:18
quali,4,Strat 2 in this case. One minute before the chequered flag.,2023-08-26 13:17:12,8288,2023-08-26 13:17:18
quali,20,"Sockwap, please careful. Sockwap.",2023-08-26 13:17:14,5920,2023-08-26 13:17:18
quali,27,"There is increasing rain, so just go as fast as you is reasonable on this back-off lap. We're still time-wise okay, but it's just the rain increasing, but we'll get this charged up and go for one more. And we'll use sock one. You can go sock one now.",2023-08-26 13:16:55,19402,2023-08-26 13:17:17
quali,81,"Still P3. Some cars doing green sectors, not so many now. Still class 1 rain pitlane. Stroll 4. Suggest to open a lap and assess conditions.",2023-08-26 13:17:05,12405,2023-08-26 13:17:14
quali,2,"So, back off now. We'll be in queue in the last sector. In fact, I have good speed in 2.11 and the stop. Let me just fade behind.",2023-08-26 13:17:05,11018,2023-08-26 13:17:13
quali,11,"11, 11, a quirk car behind six seconds, a quirk car behind six seconds.",2023-08-26 13:17:05,6389,2023-08-26 13:17:13
quali,20,"Alonso, one and a half seconds time lap. There's no more threats behind him.",2023-08-26 13:17:06,7370,2023-08-26 13:17:13
quali,10,"One and a half. And then it goes scenario six. Scenario six, sock four. Scenario six, sock four. Four seconds. Piastri at the end.",2023-08-26 13:16:58,14304,2023-08-26 13:17:13
quali,4,"Okay, Richard Horn in this case. Karl-Heinz Alonso in a push lap time 10.",2023-08-26 13:17:04,9077,2023-08-26 13:17:12
quali,31,"That's a man. Scenario 5, keep pushing, please. Scenario 5, keep pushing. This will be the last lap.",2023-08-26 13:17:03,8031,2023-08-26 13:17:09
quali,11,Norris still at five seconds. Norris still at five seconds. Strat 11. Strat 11. Strat 11.,2023-08-26 13:16:58,8266,2023-08-26 13:17:06
quali,81,"Car behind is Stroll, six seconds.",2023-08-26 13:17:00,6069,2023-08-26 13:17:05
quali,4,"Do I have time for a lap after this or not? Yes, you have had time. You have time. Watch Leclerc behind turn 9. He's going to push it up.",2023-08-26 13:16:54,11722,2023-08-26 13:17:05
quali,55,"OK, we could have another lap available. Yeah, quite a lot. Copy, currently P5.",2023-08-26 13:16:55,10869,2023-08-26 13:17:05
quali,20,"OK, if you can pick up your pace at all because it is raining now and it will only get wetter. Alonso two seconds time lap.",2023-08-26 13:16:54,11850,2023-08-26 13:17:04
quali,18,Rain coming. Close this lap.,2023-08-26 13:16:59,5429,2023-08-26 13:17:04
quali,22,"Yeah, right.",2023-08-26 13:16:58,4704,2023-08-26 13:17:02
quali,1,And recharge on.,2023-08-26 13:16:56,4746,2023-08-26 13:17:01
quali,23,"After Alonso, there's a 12 second gap.",2023-08-26 13:16:57,5706,2023-08-26 13:17:00
quali,2,"It's quite a lot more wet sector 2. Copy, understood.",2023-08-26 13:16:56,7946,2023-08-26 13:17:00
quali,10,Got one more timed lap. Lawson two seconds. Lawson two seconds behind.,2023-08-26 13:16:50,9781,2023-08-26 13:16:59
quali,11,"Norris at six seconds. Next, put your gun down. Parade at six seconds. Next, put your gun down. Parade at six seconds.",2023-08-26 13:16:49,6368,2023-08-26 13:16:57
quali,23,Then Logan in phase. And then Alonso six behind pushing.,2023-08-26 13:16:50,8416,2023-08-26 13:16:56
quali,1,Altitude 1.3.,2023-08-26 13:16:52,5066,2023-08-26 13:16:56
quali,2,"And 5 and 4. It's clear after Alonso.",2023-08-26 13:16:50,7178,2023-08-26 13:16:56
quali,63,"Two and a half seconds. You've got four ahead. Go strat 2.",2023-08-26 13:16:47,6666,2023-08-26 13:16:54
quali,4,"Oh, fuck you.",2023-08-26 13:16:50,5685,2023-08-26 13:16:54
quali,20,Leclerc coming past now.,2023-08-26 13:16:48,6389,2023-08-26 13:16:53
quali,20,"OK, Norris five seconds behind time-lap. Sargeant and Albon both on cool-down laps. Norris three seconds behind time-lap, with Leclerc one and a half seconds behind him. Leclerc's backed off. No, Leclerc's still going. So Norris about to come past you, and then Leclerc about one and a half seconds behind him.",2023-08-26 13:16:26,23392,2023-08-26 13:16:51
quali,27,"Tell me what to do. Yes, we will go charge on, charge on. You have 1 minute 40 to get around. So it's a back-off lap with 20 seconds margin to a push lap, 15 seconds. So a fast back-off lap with charge on. Then we'll get one more timed. Currently P7.",2023-08-26 13:16:30,20000,2023-08-26 13:16:50
quali,1,So you have Hamilton at two seconds.,2023-08-26 13:16:46,5088,2023-08-26 13:16:50
quali,2,"We're currently P10. We need the last lap, we need the last lap. Where are they? Norris with you, with you, with one. Leclerc down, Leclerc down. Alonso within six.",2023-08-26 13:16:33,18464,2023-08-26 13:16:50
quali,63,"There's a seven second gap behind now. Six, five, four, there will be strat two for the next lap. Three.",2023-08-26 13:16:33,14154,2023-08-26 13:16:49
quali,81,"OK, recharge on is OK.",2023-08-26 13:16:46,5237,2023-08-26 13:16:49
quali,23,"OK, so Leclerc, two behind.",2023-08-26 13:16:46,5472,2023-08-26 13:16:49
quali,11,"Stroll, one and a half. Stroll, one and a half.",2023-08-26 13:16:43,5621,2023-08-26 13:16:49
quali,22,We need to keep pushing. Last lap after this.,2023-08-26 13:16:43,6048,2023-08-26 13:16:49
quali,4,"Strat 13, Strat 13, 1-3.",2023-08-26 13:16:34,6197,2023-08-26 13:16:49
quali,10,"OK, I've got Max on the way. I'm not improving. What do you want me to do? Watch out for Hamilton. Stay on track. Watch out for Hamilton. Two seconds. One second.",2023-08-26 13:16:33,14176,2023-08-26 13:16:48
quali,1,"And it's still 1 minute 48 to checkered flag. Hamilton at 2.5. Behind Hamilton is Lawson at 7. Everybody's equally spread, Max. There's no mega 10 second gap.",2023-08-26 13:16:30,16650,2023-08-26 13:16:47
quali,11,Stroll at three and a half seconds.,2023-08-26 13:16:38,5557,2023-08-26 13:16:42
quali,24,"More push, more push.",2023-08-26 13:16:36,4832,2023-08-26 13:16:42
quali,11,"Okay, manage it through 7 and 8 for tyre temps. Manage it here.",2023-08-26 13:16:32,6773,2023-08-26 13:16:38
quali,24,"We need SOC 4, SOC 4, Russell pushing, five seconds.",2023-08-26 13:15:59,7242,2023-08-26 13:16:37
quali,23,"Okay, so Norris and Leclerc, four back, both pushing. Behind them there's a seven second gap to Alonso.",2023-08-26 13:16:27,8480,2023-08-26 13:16:34
quali,77,There is some rain coming now. We could potentially speed up the rest of the charged lap. Tsunoda four seconds behind pushing.,2023-08-26 13:16:24,10314,2023-08-26 13:16:33
quali,2,Alex Slow not pushing. Potentially Stroll pushing within 2. Stroll pushing within 1. Alex in sync. Oscar pushing. Norris and Leclerc are within 4. Norris and Leclerc together within 4 and Alonso within 11.,2023-08-26 13:16:15,18762,2023-08-26 13:16:32
quali,81,"Feels like there's rain everywhere on the circuit now. Copy, plus one in pitlane.",2023-08-26 13:16:24,7178,2023-08-26 13:16:31
quali,14,"OK, so we've got a bit more rain as well now, so possibly this first lap is going to be best. You're still P9. P9.",2023-08-26 13:16:20,9909,2023-08-26 13:16:30
quali,1,"They're all our pushlaps.",2023-08-26 13:16:25,4810,2023-08-26 13:16:30
quali,63,"Sorry, still three now to Tsunoda. Two, no, seven behind to Ocon after Tsunoda.",2023-08-26 13:16:19,10592,2023-08-26 13:16:28
quali,11,First car pushing is Stroll at five seconds.,2023-08-26 13:16:23,5706,2023-08-26 13:16:28
quali,24,"Okay, to speed up now.",2023-08-26 13:16:23,5344,2023-08-26 13:16:28
quali,1,"And the gap's behind. So then Gasly at 2.5, then Hamilton at 6.",2023-08-26 13:16:15,10912,2023-08-26 13:16:25
quali,20,"After Sargeant, who's right there, you've got Stroll and Albon time-lapse. Sargeant has backed off Stroll. Stroll one and a half seconds behind.",2023-08-26 13:16:13,14240,2023-08-26 13:16:25
quali,11,"Keep up the pace, make the gap late. Just manage it through 7 and 8 for the tyre terms.",2023-08-26 13:16:14,8266,2023-08-26 13:16:22
quali,63,"Now, 3 to Tsunoda, 2 to Tsunoda.",2023-08-26 13:16:14,6944,2023-08-26 13:16:21
quali,4,"Keep pushing, keep pushing, there's more rain coming.",2023-08-26 13:16:11,9440,2023-08-26 13:16:20
quali,16,"Shock 2, please. Shock 2.",2023-08-26 13:16:12,5472,2023-08-26 13:16:19
quali,24,All OK behind in the moment. Next one pushing. Sonora about eight seconds behind.,2023-08-26 13:16:11,9461,2023-08-26 13:16:19
quali,1,We have six cars fighting for the same spot. So look out for Ocon on a push lap. 2.5.,2023-08-26 13:16:05,11018,2023-08-26 13:16:18
quali,77,Suggest diff mid 0. Russell in phase. Tsunoda the first car pushing. Now 6 seconds.,2023-08-26 13:16:12,8672,2023-08-26 13:16:17
quali,14,"So, Leclerc ahead of you is making a bit of a gap. He's slow out of 13. You're all clear behind, so you can go slow. Leclerc is 5 ahead of you. Norris is pushing, so you've got a good gap ahead of you now. You've got 6 seconds ahead of you. Go 1. Go 1.",2023-08-26 13:16:03,13408,2023-08-26 13:16:15
